,32.502345269453,31.7070058465699
,53.426804033275,68.7775959816389
,61.5303580256364,62.5623822979458
,47.475639634786,71.5466322335677
,59.8132078695123,87.2309251336873
,55.1421884139438,78.2115182707992
,52.211796692214,79.6419730498087
,39.299566694317,59.1714893218695
,48.1050416917682,75.331242297063
,52.5500144427338,71.3008798868503
,45.4197301449737,55.1656771459591
,54.3516348812289,82.4788467574979
,44.1640494967733,62.0089232457258
,58.1684707168577,75.3928704259949
,56.7272080570966,81.4361921588786
,48.9558885660937,60.7236024406739
,44.6871962314809,82.8925037314537
,60.2973268513334,97.379896862166
,45.6186437729558,48.847153317355
,38.8168175374456,56.8772131862685
,66.1898166067526,83.8785646646027
,65.416051745134,118.591217302522
,47.4812086078678,57.2518194622689
,41.575642617487,51.3917440798323
,51.8451869056394,75.3806516653123
,59.3708220110895,74.7655640321513
,57.310003438348,95.4550529225747
,63.6155612514533,95.2293660175553
,46.7376194079769,79.0524061695655
,50.5567601485477,83.4320714213237
,52.223996085553,63.3587903174978
,35.5678300477466,41.4128853037005
,42.4364769440556,76.617341280074
,58.1645401101928,96.7695664261081
,57.5044476153417,74.0841301166025
,45.4405307253199,66.5881444142285
,61.8962226802912,77.768482417793
,33.0938317361639,50.719588912312
,36.4360095113868,62.1245708180717
,37.6756548608507,60.8102466499022
,44.5556083832753,52.6829833663877
,43.3182826318657,58.5698247176928
,50.073145632289,82.9059814850705
,43.8706126452183,61.4247098043391
,62.997480747553,115.244152800795
,32.6690437634671,45.570588823376
,40.1668990087037,54.0840547962236
,53.5750775316736,87.9944527581104
,33.8642149717782,52.7254943759004
,64.7071386661212,93.5761186926582
,38.1198240268228,80.1662754473709
,44.5025380646451,65.1017115705603
,40.5995383845523,65.5623012604003
,41.7206763563412,65.2808869208228
,51.0886346783367,73.4346415463243
,55.0780959049232,71.1397278586189
,41.3777265348952,79.1028296835498
,62.4946974272697,86.5205384403471
,49.203887540826,84.7426978078262
,41.1026851873496,59.3588502486249
,41.1820161051698,61.6840375248336
,50.1863894948806,69.8476041582491
,52.3784462192362,86.0982912057741
,50.1354854862861,59.1088392676996
,33.6447060061917,69.8996816436276
,39.5579012229068,44.8624907111643
,56.1303888168754,85.4980677788402
,57.3620521332382,95.5366868464672
,60.2692143939979,70.2519344197715
,35.6780938894107,52.7217349647749
,31.5881169981328,50.3926701350798
,53.660932261673,63.6423987756577
,46.6822286494719,72.2472510686623
,43.1078202191024,57.8125129761814
,70.3460756150493,104.257101585438
,44.492855880854,86.642020318822
,57.5045333032684,91.4867780001101
,36.9300766091918,55.2316608862128
,55.8057333579427,79.5504366785076
,38.954769073377,44.8471242424676
,56.901214702247,80.2075231396827
,56.868900661384,83.1427497920434
,34.333124704216,55.7234892605439
,59.0497412146668,77.6341825116778
,57.7882239932306,99.0514148417482
,54.2823287059674,79.12064627468
,51.0887198989791,69.5888978511184
,50.2828363482307,69.5105033114943
,44.2117417520901,73.6875643183172
,38.0054880080606,61.3669045372401
,32.9404799426182,67.1706557689951
,53.69163957107,85.6682031450015
,68.7657342696216,114.853871233913
,46.2309664983102,90.1235720699674
,68.3193608182553,97.9198210352428
,50.0301743403121,81.536990783015
,49.2397653427537,72.1118324696156
,50.0395759398759,85.2320073423256
,48.1498588910288,66.2249578880546
,25.1284846477723,53.4543942148505
